transaction_id,customer_id,product_id,transaction_date,quantity,payment_method,unit_price,total_amount,timestamp
624,12,2,2024-07-01,1,Tarjeta,30,62.70904698373707,2024-07-01 16:07:31
625,65,7,2024-06-24,3,Efectivo,720,2437.1282839024043,2024-06-24 17:56:35
626,54,5,2024-05-08,1,Tarjeta,500,533.9117008379637,2024-05-08 21:43:30
627,5,4,2024-03-10,2,Tarjeta,100,381.24683168083504,2024-03-10 11:58:14
628,94,7,2024-02-26,3,Transferencia,720,2217.938267184578,2024-02-26 01:15:35
629,94,6,2024-02-24,3,Tarjeta,1000,3207.271929647906,2024-02-24 15:33:55
630,57,8,2024-10-04,1,Transferencia,350,441.6286966594419,2024-10-04 13:09:27
631,17,5,2024-01-01,3,Tarjeta,500,1575.5623483675222,2024-01-01 04:45:18
632,47,3,2024-08-06,3,Efectivo,50,441.44827922679883,2024-08-06 16:36:52
633,23,7,2024-01-25,2,Tarjeta,720,1541.519004874792,2024-01-25 16:38:04
634,79,3,2024-05-28,2,Efectivo,50,290.2287195193844,2024-05-28 18:22:48
635,85,4,2024-04-03,1,Efectivo,100,170.91380392670425,2024-04-03 03:41:20
636,14,6,2024-07-31,2,Tarjeta,1000,2074.285636577239,2024-07-31 04:05:46
637,66,6,2024-02-02,1,Efectivo,1000,1026.9472272425396,2024-02-02 14:47:31
638,75,7,2024-03-22,1,Tarjeta,720,757.336154160259,2024-03-22 23:33:41
639,51,5,2024-07-15,1,Tarjeta,500,518.3715668336407,2024-07-15 23:13:03
640,38,5,2024-06-16,3,Efectivo,500,1568.8443509126992,2024-06-16 02:50:07
641,64,6,2024-06-01,2,Efectivo,1000,2038.8388792623666,2024-06-01 19:45:27
642,98,5,2024-08-12,1,Transferencia,500,548.0649189367402,2024-08-12 07:42:37
643,38,6,2024-10-21,2,Efectivo,1000,2163.2041077263657,2024-10-21 04:30:26
644,50,7,2024-05-14,1,Transferencia,720,742.7245198794706,2024-05-14 17:03:27
645,98,2,2024-07-21,2,Efectivo,30,103.45767797102046,2024-07-21 07:33:26
646,82,6,2024-04-28,2,Tarjeta,1000,2135.8172109131197,2024-04-28 05:37:36
647,30,3,2024-06-13,1,Efectivo,50,77.74646837712596,2024-06-13 09:23:42
648,79,5,2024-05-23,3,Tarjeta,500,1556.3547102894277,2024-05-23 11:29:00
649,91,6,2024-03-10,2,Tarjeta,1000,2050.032744077004,2024-03-10 14:30:34
650,51,6,2024-05-29,3,Tarjeta,1000,3279.40747688673,2024-05-29 12:02:31
651,63,7,2024-08-17,3,Transferencia,720,2411.7972382495714,2024-08-17 13:31:11
652,98,5,2024-09-08,1,Efectivo,500,541.8658106119585,2024-09-08 20:55:20
653,52,2,2024-07-24,1,Tarjeta,30,99.02386905946535,2024-07-24 09:45:57
654,38,7,2024-01-01,1,Tarjeta,720,778.3548106301234,2024-01-01 05:32:17
655,97,2,2024-05-27,2,Transferencia,30,201.8823674268615,2024-05-27 15:04:50
656,88,8,2024-05-28,1,Efectivo,350,421.44040372164835,2024-05-28 12:58:27
657,79,7,2024-05-27,1,Efectivo,720,786.5860613553994,2024-05-27 03:06:59
658,30,5,2024-07-02,2,Transferencia,500,1067.8982463367156,2024-07-02 02:36:39
659,51,1,2024-08-30,2,Transferencia,100,227.02115573730725,2024-08-30 07:40:57
660,81,5,2024-05-07,1,Efectivo,500,551.0010103791097,2024-05-07 05:34:07
661,5,5,2024-10-14,1,Transferencia,500,590.1876496221633,2024-10-14 21:08:15
662,29,2,2024-07-18,1,Efectivo,30,91.25475326667183,2024-07-18 23:48:13
663,4,2,2024-10-04,1,Efectivo,30,114.9151937531717,2024-10-04 20:02:34
664,10,5,2024-02-05,3,Tarjeta,500,1797.7385725995318,2024-02-05 12:28:11
665,56,5,2024-02-23,3,Tarjeta,500,1574.1763751173348,2024-02-23 01:53:00
666,17,5,2024-04-11,1,Efectivo,500,572.2599875227784,2024-04-11 07:30:50
667,74,2,2024-10-18,3,Efectivo,30,302.0592648990067,2024-10-18 20:25:51
668,17,5,2024-01-29,2,Efectivo,500,1196.39198052449,2024-01-29 19:04:26
669,84,5,2024-03-09,3,Efectivo,500,1796.112198167256,2024-03-09 22:46:56
670,88,8,2024-05-15,3,Efectivo,350,1265.4032251655149,2024-05-15 14:43:30
671,69,4,2024-01-18,1,Efectivo,100,131.9253312783975,2024-01-18 10:36:05
672,34,1,2024-09-18,3,Transferencia,100,545.6100762952617,2024-09-18 03:12:08
673,6,3,2024-10-16,3,Efectivo,50,208.89786623698026,2024-10-16 13:46:48
674,53,1,2024-03-09,3,Transferencia,100,540.7888121263397,2024-03-09 01:38:34
675,66,4,2024-03-22,3,Transferencia,100,575.752953519068,2024-03-22 10:18:56
676,77,3,2024-09-04,2,Efectivo,50,188.91001105831833,2024-09-04 03:06:19
677,43,7,2024-03-06,1,Efectivo,720,786.7571765484772,2024-03-06 23:53:28
678,75,5,2024-03-14,1,Transferencia,500,548.7128458887144,2024-03-14 03:21:16
679,23,4,2024-07-15,2,Transferencia,100,298.7977098978631,2024-07-15 06:53:03
680,55,8,2024-07-19,3,Efectivo,350,1163.8001400591925,2024-07-19 12:58:36
681,80,7,2024-03-17,2,Efectivo,720,1597.1833316810585,2024-03-17 13:58:18
682,95,5,2024-07-11,3,Transferencia,500,1782.7676723249565,2024-07-11 15:05:04
683,75,2,2024-08-10,2,Transferencia,30,249.335154662203,2024-08-10 22:02:40
684,16,6,2024-07-27,1,Transferencia,1000,1025.730315638744,2024-07-27 19:23:55
685,8,4,2024-09-08,1,Tarjeta,100,188.72692846909095,2024-09-08 02:15:18
686,4,2,2024-03-22,1,Transferencia,30,106.36882972844099,2024-03-22 21:11:32
687,4,4,2024-04-20,3,Tarjeta,100,398.2660981863781,2024-04-20 15:48:31
688,56,8,2024-04-14,3,Efectivo,350,1098.166845488809,2024-04-14 20:24:49
689,25,4,2024-09-27,2,Efectivo,100,268.239508039188,2024-09-27 04:13:05
690,67,2,2024-01-26,2,Transferencia,30,244.1974826206746,2024-01-26 11:36:32
691,96,8,2024-09-22,1,Efectivo,350,416.9860807406195,2024-09-22 22:16:50
692,67,3,2024-06-22,3,Efectivo,50,374.6847584424254,2024-06-22 14:03:33
693,27,1,2024-06-26,2,Efectivo,100,266.28742319963726,2024-06-26 09:25:27
694,93,5,2024-07-06,3,Efectivo,500,1724.2348020052013,2024-07-06 00:06:26
695,32,4,2024-08-03,3,Tarjeta,100,337.5928066950394,2024-08-03 20:12:08
696,50,5,2024-01-19,1,Tarjeta,500,543.7789211195712,2024-01-19 21:11:21
697,61,6,2024-07-26,1,Transferencia,1000,1066.4078013688097,2024-07-26 08:20:20
698,51,2,2024-08-30,3,Transferencia,30,159.44607269615645,2024-08-30 11:51:18
699,19,5,2024-10-24,3,Transferencia,500,1752.2109651006722,2024-10-24 17:03:14
700,21,2,2024-07-14,3,Efectivo,30,183.45845067921806,2024-07-14 19:09:05
701,5,5,2024-10-06,3,Efectivo,500,1706.1159004609804,2024-10-06 15:40:14
702,82,1,2024-03-04,1,Tarjeta,100,146.46774283177967,2024-03-04 15:13:36
703,92,1,2024-05-02,2,Tarjeta,100,327.2878471859765,2024-05-02 15:31:58
704,42,8,2024-05-27,1,Transferencia,350,369.67054973660174,2024-05-27 17:24:54
705,61,1,2024-07-06,2,Tarjeta,100,223.04430398588931,2024-07-06 08:10:55
706,22,8,2024-05-19,3,Tarjeta,350,1325.5823953926813,2024-05-19 10:45:35
707,21,1,2024-06-13,2,Tarjeta,100,268.53340157809293,2024-06-13 03:21:49
708,70,1,2024-08-08,1,Tarjeta,100,183.77093025024132,2024-08-08 12:43:22
709,1,1,2024-05-11,1,Tarjeta,100,199.94152704249802,2024-05-11 18:53:40
710,5,2,2024-09-26,3,Transferencia,30,177.086439659706,2024-09-26 09:37:02
711,12,4,2024-09-16,1,Transferencia,100,133.86536670650202,2024-09-16 00:43:17
712,90,8,2024-07-28,3,Tarjeta,350,1258.9721426613598,2024-07-28 11:16:37
713,46,5,2024-07-12,1,Transferencia,500,596.8903771140559,2024-07-12 11:22:34
714,34,1,2024-08-03,1,Efectivo,100,192.42329133716697,2024-08-03 19:18:39
715,49,2,2024-07-16,3,Tarjeta,30,255.77639041770794,2024-07-16 15:35:15
716,78,2,2024-07-10,2,Efectivo,30,223.11985085481044,2024-07-10 11:59:11
717,90,2,2024-06-18,1,Transferencia,30,52.217126778991094,2024-06-18 04:44:00
718,45,8,2024-08-18,2,Transferencia,350,895.9388731567223,2024-08-18 12:26:12
719,27,4,2024-05-05,1,Efectivo,100,196.7917910632388,2024-05-05 17:43:52
720,73,8,2024-07-22,1,Transferencia,350,374.73560620912536,2024-07-22 07:45:16
721,26,5,2024-02-16,1,Tarjeta,500,536.9480812322796,2024-02-16 12:27:51
722,47,4,2024-09-01,1,Efectivo,100,119.01394977560902,2024-09-01 07:19:32
723,86,3,2024-04-21,2,Tarjeta,50,168.90916780167234,2024-04-21 17:08:27
724,56,7,2024-05-01,2,Efectivo,720,1606.8720420947373,2024-05-01 10:51:20
725,94,2,2024-03-10,1,Transferencia,30,74.04840464487336,2024-03-10 11:52:02
726,63,8,2024-02-23,1,Efectivo,350,367.95572704320824,2024-02-23 08:04:08
727,48,3,2024-01-06,2,Efectivo,50,181.6005944602028,2024-01-06 23:40:05
728,61,6,2024-03-10,3,Tarjeta,1000,3294.973500245146,2024-03-10 02:42:57
729,81,8,2024-08-17,3,Transferencia,350,1250.014570719985,2024-08-17 15:11:51
730,26,1,2024-08-16,2,Tarjeta,100,294.90897035310843,2024-08-16 10:05:31
731,36,7,2024-07-01,1,Transferencia,720,744.9884662147543,2024-07-01 05:49:28
732,1,1,2024-04-29,1,Tarjeta,100,198.75591175553254,2024-04-29 14:59:29
733,8,4,2024-07-08,3,Efectivo,100,551.6292325010447,2024-07-08 03:08:12
734,99,7,2024-08-30,3,Tarjeta,720,2265.998871661748,2024-08-30 11:19:54
735,52,8,2024-06-12,2,Transferencia,350,732.6123652298141,2024-06-12 22:04:19
736,79,5,2024-09-14,3,Transferencia,500,1545.2889004919407,2024-09-14 13:56:32
737,47,3,2024-10-17,2,Efectivo,50,141.6680669109961,2024-10-17 07:41:43
738,56,5,2024-09-08,3,Transferencia,500,1686.8075175758936,2024-09-08 23:23:13
739,86,8,2024-08-23,3,Tarjeta,350,1330.7661237254829,2024-08-23 19:12:45
740,14,4,2024-07-20,3,Efectivo,100,464.1207255616158,2024-07-20 18:47:30
741,90,1,2024-09-06,1,Transferencia,100,185.86509342105774,2024-09-06 15:41:56
742,28,7,2024-04-29,1,Transferencia,720,770.1297957873827,2024-04-29 06:10:57
743,87,5,2024-07-10,1,Tarjeta,500,573.7725191191042,2024-07-10 23:11:49
744,78,8,2024-07-11,3,Tarjeta,350,1277.6056390673552,2024-07-11 14:21:12
745,88,5,2024-10-04,2,Efectivo,500,1051.313467062601,2024-10-04 17:35:08
746,2,8,2024-08-16,2,Transferencia,350,785.0188906156461,2024-08-16 21:33:03
747,26,1,2024-02-17,2,Tarjeta,100,334.7143881768443,2024-02-17 06:08:33
748,14,7,2024-06-22,2,Efectivo,720,1472.725389473186,2024-06-22 00:11:34
749,59,3,2024-03-24,1,Transferencia,50,92.53861689866609,2024-03-24 04:19:48
750,56,1,2024-04-27,1,Transferencia,100,158.13195196530734,2024-04-27 17:09:16
751,7,5,2024-03-06,3,Efectivo,500,1798.9806131220523,2024-03-06 17:48:05
752,3,3,2024-05-05,3,Efectivo,50,308.124061908059,2024-05-05 16:59:02
753,23,8,2024-06-30,2,Tarjeta,350,866.8902162805782,2024-06-30 17:52:53
754,18,3,2024-10-10,1,Transferencia,50,98.88605565599559,2024-10-10 23:46:43
755,38,8,2024-03-10,2,Transferencia,350,863.3503300715477,2024-03-10 01:51:44
756,99,1,2024-08-30,3,Transferencia,100,490.7619964374292,2024-08-30 11:08:56
757,15,5,2024-10-27,3,Efectivo,500,1769.3807692056475,2024-10-27 18:45:07
758,64,4,2024-03-26,2,Tarjeta,100,293.9696594230198,2024-03-26 13:09:21
759,89,5,2024-02-26,3,Transferencia,500,1693.1621933517995,2024-02-26 16:20:47
760,28,8,2024-09-18,2,Efectivo,350,833.4033625113889,2024-09-18 03:10:41
761,74,2,2024-09-30,1,Transferencia,30,77.5644647620426,2024-09-30 04:04:37
762,39,7,2024-07-12,2,Tarjeta,720,1485.9761678637467,2024-07-12 07:43:38
763,57,6,2024-05-29,1,Transferencia,1000,1018.4203466221102,2024-05-29 00:31:08
764,17,4,2024-10-04,1,Tarjeta,100,111.50043955396698,2024-10-04 23:13:11
765,86,3,2024-08-11,3,Tarjeta,50,415.854251346208,2024-08-11 18:41:04
766,90,4,2024-09-25,3,Transferencia,100,393.8482263044475,2024-09-25 20:19:28
767,44,7,2024-10-14,3,Transferencia,720,2247.1068223060774,2024-10-14 03:20:43
768,25,3,2024-09-15,2,Tarjeta,50,252.4863720766918,2024-09-15 19:58:59
769,17,7,2024-03-19,2,Efectivo,720,1517.6029003557305,2024-03-19 04:22:12
770,13,3,2024-03-15,3,Tarjeta,50,316.6320669511959,2024-03-15 15:20:44
771,84,4,2024-03-17,2,Transferencia,100,249.25199175354214,2024-03-17 05:08:46
772,25,3,2024-07-01,3,Transferencia,50,439.1313447947317,2024-07-01 02:35:40
773,68,3,2024-02-01,2,Efectivo,50,273.28465200310274,2024-02-01 06:13:14
774,10,2,2024-09-29,1,Tarjeta,30,117.7410660668503,2024-09-29 01:08:22
775,67,5,2024-03-23,1,Tarjeta,500,546.6096373714805,2024-03-23 05:19:19
776,18,5,2024-01-12,3,Tarjeta,500,1735.8375277009368,2024-01-12 18:04:52
777,100,6,2024-10-02,2,Transferencia,1000,2045.8977079701604,2024-10-02 01:43:32
778,86,6,2024-04-27,2,Tarjeta,1000,2021.5514204665205,2024-04-27 10:23:25
779,34,8,2024-08-30,1,Efectivo,350,361.7975639320225,2024-08-30 21:24:21
780,8,8,2024-09-06,1,Transferencia,350,412.79415636641045,2024-09-06 15:19:46
781,40,8,2024-10-16,3,Transferencia,350,1202.956624416944,2024-10-16 12:17:19
782,83,2,2024-01-15,1,Tarjeta,30,86.62138140176677,2024-01-15 02:55:32
783,42,6,2024-03-03,3,Efectivo,1000,3032.0150479126496,2024-03-03 21:57:34
784,41,7,2024-08-07,1,Transferencia,720,768.0417957691683,2024-08-07 20:00:12
785,6,8,2024-05-19,1,Transferencia,350,424.6261345080775,2024-05-19 23:41:19
786,52,8,2024-10-08,2,Tarjeta,350,799.6848663541384,2024-10-08 18:29:00
787,26,4,2024-05-24,1,Tarjeta,100,175.8997285681,2024-05-24 00:54:31
788,64,1,2024-07-06,1,Efectivo,100,130.97170679571514,2024-07-06 12:38:02
789,98,7,2024-03-09,3,Tarjeta,720,2409.5483412100657,2024-03-09 00:03:29
790,59,8,2024-09-02,1,Efectivo,350,412.9588116408107,2024-09-02 01:32:19
791,56,8,2024-06-28,3,Transferencia,350,1136.9060368460746,2024-06-28 05:32:57
792,59,8,2024-06-04,1,Efectivo,350,381.30484282684495,2024-06-04 20:35:42
793,70,1,2024-09-09,1,Efectivo,100,166.52274181125833,2024-09-09 19:04:44
794,33,1,2024-07-17,3,Efectivo,100,554.0836901673597,2024-07-17 01:33:27
795,53,2,2024-07-19,2,Transferencia,30,154.81300076524792,2024-07-19 23:38:42
796,22,7,2024-01-26,3,Tarjeta,720,2259.74111586445,2024-01-26 14:25:39
797,21,2,2024-02-22,3,Transferencia,30,354.0931338658621,2024-02-22 05:09:54
798,70,3,2024-04-23,3,Tarjeta,50,360.7024387727254,2024-04-23 16:13:02
799,70,1,2024-03-21,2,Efectivo,100,300.6553877109538,2024-03-21 02:03:19
800,4,4,2024-05-27,1,Efectivo,100,153.91101757513718,2024-05-27 06:58:37
801,94,6,2024-05-08,3,Efectivo,1000,3085.1492463428267,2024-05-08 09:20:17
802,75,4,2024-03-27,3,Efectivo,100,499.2367101175078,2024-03-27 02:04:58
803,62,6,2024-09-11,2,Efectivo,1000,2084.57365189772,2024-09-11 14:03:44
804,62,1,2024-09-02,3,Tarjeta,100,598.8241977020743,2024-09-02 02:40:28
805,94,1,2024-07-03,1,Tarjeta,100,153.2165163735699,2024-07-03 00:05:29
806,95,1,2024-08-12,2,Efectivo,100,307.4594091141304,2024-08-12 10:43:39
807,24,2,2024-01-08,1,Transferencia,30,90.92666086696048,2024-01-08 01:57:12
808,55,7,2024-10-24,1,Transferencia,720,812.5080402806872,2024-10-24 13:21:34
809,9,6,2024-08-01,2,Efectivo,1000,2164.147257974755,2024-08-01 10:33:54
810,3,7,2024-04-08,3,Tarjeta,720,2311.8051188454174,2024-04-08 23:55:58
811,31,2,2024-09-28,1,Transferencia,30,104.68293393755164,2024-09-28 15:21:04
812,40,2,2024-02-03,1,Transferencia,30,92.76119489026854,2024-02-03 13:17:30
813,36,5,2024-03-12,1,Transferencia,500,554.3130343831124,2024-03-12 01:18:42
814,24,4,2024-03-26,1,Efectivo,100,127.30841955059155,2024-03-26 04:56:12
815,95,4,2024-01-13,2,Transferencia,100,303.50852742188033,2024-01-13 23:55:05
816,6,3,2024-10-02,2,Transferencia,50,164.24734566406343,2024-10-02 11:34:39
817,66,8,2024-06-16,1,Transferencia,350,442.3357934866489,2024-06-16 19:06:11
818,84,2,2024-02-04,3,Transferencia,30,210.55983964401366,2024-02-04 01:16:16
819,92,6,2024-10-18,1,Tarjeta,1000,1095.7037613080035,2024-10-18 07:25:07
820,75,5,2024-04-07,3,Efectivo,500,1673.9249283255722,2024-04-07 11:33:52
821,4,5,2024-03-13,1,Efectivo,500,566.8389940808545,2024-03-13 11:31:16
822,79,8,2024-09-17,3,Tarjeta,350,1226.5939200121186,2024-09-17 08:24:45
823,6,7,2024-07-11,1,Tarjeta,720,741.6442555270031,2024-07-11 06:42:34
824,94,8,2024-01-18,3,Efectivo,350,1181.471729132144,2024-01-18 05:34:14
825,51,8,2024-08-04,1,Transferencia,350,368.9231501049862,2024-08-04 04:46:05
826,62,8,2024-05-11,1,Transferencia,350,416.0658639765044,2024-05-11 04:00:39
827,57,4,2024-07-10,3,Efectivo,100,450.6560327041185,2024-07-10 12:21:58
828,66,2,2024-08-15,2,Transferencia,30,220.03729488276863,2024-08-15 07:29:22
829,79,3,2024-10-04,3,Tarjeta,50,239.52702986982985,2024-10-04 14:58:54
830,75,2,2024-10-02,2,Transferencia,30,109.62189051728029,2024-10-02 10:29:23
831,8,7,2024-03-31,1,Transferencia,720,766.5699007867391,2024-03-31 17:48:14
832,26,1,2024-05-01,3,Transferencia,100,580.1780534689628,2024-05-01 05:24:24
833,51,8,2024-06-15,3,Efectivo,350,1271.813890053351,2024-06-15 11:40:36
834,45,2,2024-05-26,3,Tarjeta,30,233.10937869408806,2024-05-26 09:14:30
835,44,7,2024-05-05,2,Transferencia,720,1553.108990555776,2024-05-05 11:44:59
836,5,1,2024-06-18,2,Efectivo,100,235.1583420118777,2024-06-18 23:50:05
837,70,1,2024-01-17,1,Transferencia,100,198.6118306738502,2024-01-17 08:45:41
838,26,8,2024-07-24,2,Tarjeta,350,839.9533148450854,2024-07-24 20:25:45
839,68,3,2024-02-17,2,Transferencia,50,171.37273232341605,2024-02-17 22:55:43
840,19,6,2024-01-12,1,Tarjeta,1000,1062.722755479372,2024-01-12 21:24:38
841,84,4,2024-07-25,3,Transferencia,100,359.5602388386284,2024-07-25 23:02:50
842,97,2,2024-04-22,3,Tarjeta,30,380.7759005780476,2024-04-22 08:16:05
843,20,1,2024-05-11,1,Transferencia,100,125.73064890950293,2024-05-11 06:36:09
844,12,2,2024-09-22,3,Tarjeta,30,294.9681858749078,2024-09-22 05:35:56
845,47,6,2024-06-23,2,Transferencia,1000,2064.1818032570077,2024-06-23 23:50:36
846,1,4,2024-01-18,1,Transferencia,100,174.58052443836823,2024-01-18 14:01:21
847,90,6,2024-05-16,1,Efectivo,1000,1079.9139230516253,2024-05-16 03:43:55
848,14,4,2024-04-20,1,Efectivo,100,170.60777560202894,2024-04-20 19:20:50
849,64,5,2024-08-14,3,Tarjeta,500,1695.9148542689018,2024-08-14 12:52:16
850,38,4,2024-05-03,1,Transferencia,100,190.32221845568105,2024-05-03 10:02:15
851,37,8,2024-01-17,1,Tarjeta,350,367.07640398907824,2024-01-17 20:27:11
852,11,3,2024-08-09,1,Efectivo,50,89.78232892021757,2024-08-09 10:31:49
853,100,6,2024-05-07,3,Tarjeta,1000,3097.037619500328,2024-05-07 19:18:07
854,77,1,2024-10-15,2,Tarjeta,100,397.84251317177586,2024-10-15 05:57:48
855,3,8,2024-02-13,1,Efectivo,350,395.0450801700186,2024-02-13 13:14:15
856,33,5,2024-02-28,2,Transferencia,500,1151.8702858632719,2024-02-28 09:32:21
857,6,3,2024-02-08,3,Tarjeta,50,364.8757942478712,2024-02-08 17:49:42
858,50,2,2024-03-20,3,Efectivo,30,177.261934118892,2024-03-20 14:23:06
859,10,8,2024-04-02,3,Transferencia,350,1144.5293736571189,2024-04-02 18:58:24
860,5,6,2024-01-12,3,Efectivo,1000,3105.9468321593195,2024-01-12 12:55:14
861,23,7,2024-08-08,2,Tarjeta,720,1534.0029100866882,2024-08-08 09:26:19
862,10,7,2024-06-09,1,Transferencia,720,751.0892559085474,2024-06-09 22:29:41
863,44,1,2024-01-01,3,Transferencia,100,335.3059003416489,2024-01-01 15:18:27
864,2,4,2024-05-21,3,Efectivo,100,567.4361253379428,2024-05-21 00:19:20
865,13,1,2024-08-14,2,Efectivo,100,393.80976964855915,2024-08-14 20:09:37
866,40,7,2024-03-17,2,Efectivo,720,1521.4826696656824,2024-03-17 23:25:03
867,2,2,2024-08-25,3,Transferencia,30,211.3968574448777,2024-08-25 03:00:46
868,84,5,2024-10-21,1,Transferencia,500,510.6382631496934,2024-10-21 05:32:04
869,65,5,2024-05-05,1,Tarjeta,500,571.2225619497336,2024-05-05 03:51:22
870,63,6,2024-04-09,3,Transferencia,1000,3252.86877185213,2024-04-09 22:17:54
871,73,5,2024-04-07,2,Tarjeta,500,1046.3894940648006,2024-04-07 00:18:15
872,17,6,2024-05-06,3,Efectivo,1000,3073.109914329131,2024-05-06 11:23:03
873,9,8,2024-05-10,3,Efectivo,350,1293.3224774922883,2024-05-10 03:55:23
874,75,6,2024-04-03,2,Transferencia,1000,2130.932334703746,2024-04-03 18:30:15
875,15,8,2024-08-14,3,Efectivo,350,1092.1123505594837,2024-08-14 12:34:38
876,24,6,2024-03-22,3,Efectivo,1000,3198.087687424816,2024-03-22 14:26:39
877,38,7,2024-03-14,3,Transferencia,720,2273.4077851678167,2024-03-14 08:39:13
878,35,7,2024-03-17,2,Tarjeta,720,1526.3705279847522,2024-03-17 05:05:44
879,94,4,2024-01-17,1,Transferencia,100,179.27582764671922,2024-01-17 10:27:36
880,95,8,2024-01-04,1,Tarjeta,350,432.98416734053495,2024-01-04 19:35:15
881,49,3,2024-08-27,2,Transferencia,50,192.06419283116952,2024-08-27 00:20:12
882,69,8,2024-08-26,1,Transferencia,350,445.2437642405719,2024-08-26 02:30:01
883,62,6,2024-06-08,3,Efectivo,1000,3139.744933847059,2024-06-08 21:53:04
884,60,6,2024-10-08,1,Transferencia,1000,1079.46524317071,2024-10-08 22:32:24
885,50,3,2024-08-18,3,Transferencia,50,310.64686143234997,2024-08-18 10:07:07
886,78,1,2024-04-18,1,Tarjeta,100,190.77790938698757,2024-04-18 08:42:48
887,75,6,2024-10-10,2,Efectivo,1000,2183.3970238570323,2024-10-10 19:40:19
888,9,4,2024-02-19,1,Tarjeta,100,117.86751270839756,2024-02-19 16:59:20
889,34,5,2024-10-22,1,Tarjeta,500,594.2843998179203,2024-10-22 07:10:54
890,76,5,2024-09-29,1,Efectivo,500,584.2981357368374,2024-09-29 02:58:35
891,99,2,2024-03-29,2,Efectivo,30,222.43592857628005,2024-03-29 22:41:41
892,35,2,2024-04-26,1,Efectivo,30,58.082020571697015,2024-04-26 16:19:44
893,1,5,2024-09-21,2,Transferencia,500,1164.9214575758397,2024-09-21 07:26:37
894,40,5,2024-04-05,3,Efectivo,500,1759.53583836496,2024-04-05 13:12:53
895,64,7,2024-09-27,1,Efectivo,720,756.0235301008736,2024-09-27 21:08:40
896,22,4,2024-01-06,2,Efectivo,100,391.40681410521825,2024-01-06 04:06:20
897,60,3,2024-08-31,2,Tarjeta,50,128.97482635184957,2024-08-31 10:31:45
898,64,2,2024-03-06,1,Tarjeta,30,53.49183279224257,2024-03-06 05:59:33
899,93,7,2024-08-21,3,Transferencia,720,2335.1469072739087,2024-08-21 09:15:59
900,72,7,2024-03-15,2,Tarjeta,720,1563.6426448020156,2024-03-15 18:21:02
901,11,3,2024-03-26,1,Transferencia,50,118.0635074970813,2024-03-26 20:23:11
902,14,7,2024-10-23,3,Tarjeta,720,2194.581664915176,2024-10-23 12:04:23
903,60,8,2024-08-27,2,Efectivo,350,892.8660194319834,2024-08-27 04:36:11
904,30,4,2024-10-02,2,Tarjeta,100,228.0258566921459,2024-10-02 05:19:02
905,35,5,2024-03-26,3,Transferencia,500,1568.6267272353184,2024-03-26 06:58:24
906,85,6,2024-08-14,3,Tarjeta,1000,3033.7839197320354,2024-08-14 02:23:45
907,37,3,2024-10-27,1,Efectivo,50,111.01725899646851,2024-10-27 10:53:19
908,5,5,2024-08-20,1,Transferencia,500,593.9040195528875,2024-08-20 04:25:26
909,83,5,2024-10-17,2,Efectivo,500,1139.8704898944836,2024-10-17 08:40:18
910,78,1,2024-01-31,3,Efectivo,100,552.1175164897154,2024-01-31 12:21:12
911,26,8,2024-03-10,3,Transferencia,350,1083.5859249338166,2024-03-10 05:42:46
912,62,3,2024-09-02,3,Efectivo,50,326.34413058952606,2024-09-02 15:35:25
913,4,7,2024-04-14,2,Efectivo,720,1542.721335950994,2024-04-14 09:13:25
914,89,6,2024-04-06,3,Tarjeta,1000,3164.721344939614,2024-04-06 08:15:17
915,42,3,2024-05-08,3,Efectivo,50,199.49756004050073,2024-05-08 13:53:04
916,89,7,2024-03-29,2,Efectivo,720,1583.1983649924753,2024-03-29 06:58:55
917,18,5,2024-10-08,1,Efectivo,500,555.289837337277,2024-10-08 07:49:24
918,40,6,2024-06-11,1,Efectivo,1000,1078.8633964875137,2024-06-11 20:41:29
919,72,7,2024-05-13,2,Transferencia,720,1547.3523141311089,2024-05-13 10:42:42
920,39,4,2024-08-20,3,Tarjeta,100,370.33304178113667,2024-08-20 19:11:50
921,14,7,2024-09-19,2,Efectivo,720,1576.686251734008,2024-09-19 05:36:09
922,32,1,2024-02-22,1,Efectivo,100,125.51477258946497,2024-02-22 16:37:38
923,51,8,2024-01-10,1,Transferencia,350,438.51551070193335,2024-01-10 06:00:04
924,38,5,2024-07-15,2,Efectivo,500,1130.3609230324635,2024-07-15 00:11:24
925,97,7,2024-01-05,2,Transferencia,720,1488.2966990402517,2024-01-05 02:13:27
926,23,8,2024-09-25,1,Tarjeta,350,446.6104251733086,2024-09-25 11:36:27
927,63,2,2024-04-13,2,Tarjeta,30,173.3057834003577,2024-04-13 13:46:22
928,15,2,2024-03-27,1,Efectivo,30,46.56086066844895,2024-03-27 20:46:31
929,97,8,2024-04-09,2,Efectivo,350,832.829922794712,2024-04-09 23:13:49
930,25,8,2024-04-10,2,Efectivo,350,765.5758032623058,2024-04-10 01:36:22
931,17,1,2024-02-27,2,Transferencia,100,364.6648213379144,2024-02-27 18:32:50
932,97,4,2024-09-03,1,Efectivo,100,183.60398662095716,2024-09-03 16:00:45
933,66,5,2024-10-19,2,Efectivo,500,1196.2105240538392,2024-10-19 08:53:16
934,78,3,2024-03-22,1,Tarjeta,50,105.16825779220534,2024-03-22 08:06:44
935,53,1,2024-07-24,1,Efectivo,100,150.94611917549634,2024-07-24 04:45:52
